"id","title","content","timestamp","user_id"
"34","O Jardim Digital TEIAS - Cultivando Coletivos: Conectando Pessoas e Energias para um Futuro Colaborativo","O Jardim Digital TEIAS é uma plataforma inovadora, projetada para cultivar conexões sutis e energéticas entre os participantes. Seu propósito vai além da simples interação digital — aqui, nos tornamos co-fundadores de algo maior, onde tudo se conecta e flui, pessoas, bens, e informações. O TEIAS é uma rede viva, um espaço onde a colaboração, o cuidado mútuo e a troca de contribuições são as forças motrizes que guiam o crescimento e a evolução de todos os envolvidos.

Inspirado nos princípios da economia colaborativa, o TEIAS foca na troca de contribuições entre os membros, reconhecendo que cada um de nós desempenha um papel essencial no fortalecimento do coletivo. É uma plataforma que visa não apenas integrar, mas também expandir a consciência do todo, criando um ambiente em que todos somos responsáveis pela construção e pela evolução do ecossistema digital.

Atualmente, estamos em nossa primeira versão e avançando com testes contínuos para tornar o TEIAS uma plataforma autônoma e eficiente. Com o uso de tecnologias e paradigmas desenvolvidos durante meu mestrado (JTVEIGA), estamos aplicando modelos de gestão de atributos e capacidades de agentes — ou seja, cada participante tem seu papel e capacidade reconhecidos dentro de um sistema dinâmico e fluido, ajustando-se conforme as necessidades do coletivo.

A proposta do TEIAS é simples, mas profunda: cultivar coletivos sustentáveis, onde a participação ativa de cada um gera um impacto positivo no todo. Se você acredita no poder das conexões humanas e quer fazer parte de um projeto que valoriza a colaboração e a troca mútua de saberes, venha conhecer mais sobre o Jardim Digital TEIAS e compartilhe suas experiências e conhecimentos!

Juntos, podemos criar algo transformador para o futuro!
Att, Jackson T. Veiga, 2024",2025-05-10T05:53:26.893Z,"1"
"35","Experiências no Jardim Digital TEIAS: Transformação e Conexão","Na página ""Sementes em Diálogo"" do Jardim Digital TEIAS, compartilhamos relatos e experiências que são como sementes lançadas em solo fértil, alimentando a jornada de todos que fazem parte deste movimento. Aqui, cada história é uma semente que germina, trazendo aprendizados e transformações que ecoam no coletivo.

Um dos relatos inspiradores vem de Davison, que faz parte do grupo A Sementes 365. Ele compartilha sua experiência com o mini-curso AVATAR, uma metodologia aplicada por Maria, membro do grupo de Guardiões do A TEIA, e organizada por Tavares, idealizador do TEIAS. Segundo Davison, o curso teve um impacto profundo em sua prática de atenção e foco. Ele relata que, ao compreender suas próprias limitações de atenção, foi capaz de reviver suas dores profundas e, a partir disso, transmitir energia para objetos ao seu redor.

Sua jornada de autoconhecimento e cura através da atenção se entrelaça com o propósito do Jardim Digital TEIAS, que visa conectar pessoas, práticas regenerativas e consciência coletiva. Ao compartilhar suas experiências, Davison, junto a outros membros, fortalece a rede e nos inspira a continuar cultivando juntos uma comunidade de aprendizado e transformação.

O TEIAS é mais do que uma plataforma; é um espaço de conexões verdadeiras e crescimento conjunto. Se você também já fez parte dessa jornada, compartilhe seu relato e ajude a enriquecer nossa história coletiva. 🌱 
(depoimento Davison, Minicurso - AVATAR)",2025-05-10T05:55:13.615Z,"2"
"36","Manifesto 2024: Teias de União e Coexistência","Em um convite ao despertar coletivo, o Manifesto 2024, ""Teias - Cultivando Coletivos"", nos desafia a repensar nossa relação com o outro e com a terra. O texto nos lembra que a união é a chave para a evolução e para o aprendizado contínuo. Assim como as raízes das plantas se entrelaçam em redes miceliais, nossos sentimentos e espíritos devem se conectar de forma real e profunda. O manifesto clama por um rompimento com as barreiras da indiferença e do preconceito, propondo uma aliança entre povos, culturas e saberes. É hora de celebrar a coletividade, a paz e o amor, em um movimento que convida todos a se unirem em um só coração, para que a vida, com sua evolução natural, siga em frente.

Att, Jackson T. Veiga",2025-05-10T06:35:19.155Z,"1"
"37","Receita de Bolo Paulista (09.02.2025): Sabor, Simplicidade e Afeto","Esta receita do Bolo Paulista é um prato simples, mas cheio de sabor e carinho. Começando com um refogado de cebola e alho, o prato se enriquece com uma mistura de legumes variados, tomate e, se preferir, azeitonas picadas. O toque especial vem dos temperos, como pimenta, orégano e cúrcuma, que podem ser ajustados ao gosto de cada um. Depois de ferver, a mistura recebe o ovo cozido picado e a água para dar a base, e é quando a farinha de milho entra para criar uma textura cremosa, quase como um pirão, que endurece ao esfriar. A receita é versátil e cheia de possibilidades, ideal para quem busca um prato aconchegante e fácil de preparar. (adapta por Cristina Viseu)",2025-05-10T06:40:05.887Z,"3"
"38","Leituras Secretas Dentro da Ordem (2021) - O Condicionamento do Pensamento Humano","Em ""Leituras Secretas Dentro da Ordem"", JTVeiga mergulha nos estudos de dois autores que investigaram os mecanismos de controle e condicionamento do pensamento humano: Alfred Korzybski, que explora o poder da linguagem sobre a mente, e Serge Tchakhotine, que analisa os efeitos da propaganda. A discussão se enriquece com a referência à lenda dos Nove Desconhecidos, uma sociedade secreta que remonta ao imperador Ashoka, um dos governantes mais influentes da Índia. Este mistério histórico se entrelaça com a ideia de como o conhecimento pode ser guardado, manipulado ou transmitido através de canais secretos, oferecendo uma reflexão profunda sobre o controle da informação e a liberdade do pensamento. (adaptado JTVEIGA, 2021)",2025-05-10T06:42:39.024Z,"1"
"39","Lidando com Minhas Sombras: O Ciclo do Nascimento e Morte nas Dimensões Paralelas","30 de março de 2022, 14:54
para jackstveiga

No instante da morte, um novo nascimento se revela. Não da forma linear que conhecemos, mas como um espalhamento de experiências em múltiplas dimensões. Nesse processo, minha consciência busca seguir os caminhos mais alinhados com os aprendizados passados, porém, existem outras versões de mim — outros N-Jacks — que vivem em linhas do tempo paralelas, geradas pelas escolhas feitas no presente.

Por exemplo, quando me encontro vivenciando uma experiência que não é aceita por mim ou pela sociedade, ela se manifesta como uma regressão, uma visita a uma dessas versões paralelas. É como se eu retornasse a um ponto anterior, um flash que me transporta para um estado de ""antes"", onde as escolhas feitas se repetem até que eu consiga alcançar um novo estágio de evolução dessa experiência.

Esse ciclo de morte e renascimento se entrelaça com a natureza das sombras que enfrentamos — aquelas partes de nós mesmos que buscamos entender e integrar. À medida que navegamos por essas dimensões, as lições se tornam mais claras, e a evolução da experiência, mais profunda.

Att, JT VEIGA",2025-05-10T06:44:39.845Z,"1"
"40","Katun: A Jornada do Tempo Maia e a Expectativa do Katun 13","O conceito de Katun na civilização Maia é um dos mais fascinantes e enigmáticos aspectos do seu entendimento do tempo. Para os Maias, o tempo não era apenas uma linha reta e linear como é para nós hoje; eles o viam como ciclos complexos, marcados por diferentes períodos de tempo, chamados de Katuns. Cada Katun representa um ciclo de aproximadamente 20 anos, e ao longo de sua história, os Maias dividiram o tempo em 13 desses ciclos, com o Katun 13 sendo o último, aguardado com grande expectativa para o ano de 2043.
O Katun e a Visão Maia do Tempo

Em sua cosmologia, os Maias dividiam o tempo em várias unidades, das quais o Katun era uma das mais significativas. Eles acreditavam que, assim como os ciclos da natureza, a história da humanidade se desdobrava em uma série de ciclos, cada um trazendo novas oportunidades de evolução e aprendizado.

O ciclo do Katun é regido por uma visão cíclica do tempo, na qual a repetição de eventos e a renovação do mundo acontecem de forma constante. Cada Katun de 20 anos teria suas próprias características e influências, moldando os destinos das pessoas e da civilização como um todo. A cada 13 Katuns, acredita-se que o mundo entra em uma nova era, um novo ciclo de renovação e transformação.
O Katun 13 e o Futuro da Humanidade

No livro sagrado dos Maias, o Chilam Balam, encontram-se profecias que falam sobre o destino da humanidade. Uma dessas profecias faz referência a nossa civilização atual, e, ao que tudo indica, o Katun 13 será marcado por um grande cataclismo, um evento catastrófico que transformará profundamente o mundo como o conhecemos.

Segundo o Chilam Balam, a descrição do cataclismo está relacionada com o Ahau Katun, o décimo terceiro ciclo do calendário Maia, também conhecido como CABALIXBACH e CHACHALACA, povos e lugares mencionados na profecia. O texto indica que, ao final do Katun 13, a civilização passará por uma grande transformação, possivelmente envolvendo a destruição do que conhecemos como ""velha ordem"" e o nascimento de uma nova era.

Esse tipo de cataclismo pode ser entendido não apenas de maneira literal, mas também simbólica. A ideia de um ""cataclismo"" pode representar uma mudança radical nos valores, nas estruturas sociais ou até nas formas de interação humana. A história dos Maias, assim como a de tantas outras culturas antigas, está repleta de narrativas sobre a necessidade de renovação cíclica e o renascimento após grandes destruições.
O Assento do Katun 13: O Mistério de Chachalaca

A profecia fala de um lugar específico associado ao Katun 13: o povoado de Chachalaca, localizado em Kinchil Coba, conhecido como o ""assento do décimo terceiro Katun"". O nome Chachalaca é curioso e remete a um tipo de ave que, em algumas culturas, é associada ao anúncio de eventos importantes. Pode-se interpretar este local como um símbolo de um ponto de transição, um marco onde as mudanças irão se manifestar de maneira mais clara.
O Que Esperar do Katun 13?

Enquanto aguardamos o Katun 13 em 2043, é importante refletir sobre o que ele pode significar para nós. Alguns interpretam essa data como um momento de grande transformação espiritual, enquanto outros especulam sobre possíveis mudanças globais, econômicas ou ecológicas. De qualquer forma, o simbolismo do Katun nos desafia a perceber o tempo de uma maneira mais cíclica e profunda, compreendendo que cada ciclo nos convida a refletir sobre nossa jornada e o impacto de nossas escolhas no coletivo.

A profecia Maia é uma convocação para o despertar. A civilização atual, com suas complexas interações e crises, pode estar se aproximando de um ponto de ruptura, mas também de renovação. O Katun 13 pode não ser apenas um evento cataclísmico, mas uma oportunidade para a humanidade reavaliar seus caminhos e escolhas, e, quem sabe, iniciar um novo ciclo de evolução. (adaptado de leituras em livros Secretos de 2021, Conciencia Coletiva)",2025-05-10T06:47:27.499Z,"1"
"41","Leitura Livro Char: Partilhando Reflexoes","Carta 2024 - Leitura Livro Compartilhado e Reflexões:

Escrevo para Char,

Aguardo ansioso a arte sobre o seu evento de Inglês, se precisar posso ajudar com isso.

Compartilha um pouco sobre sonhos e eletromagnetismo. A última vez que sonhei foi no sítio, não tenho sonhos ""reais"", não entendo ainda quando a visão me some... 

Hoje sem a ""mente guia"" me sinto perdido, desorientado, mesmo sabendo que estão por perto.

Sobre o que não entendeu - telas e artificial, vc traz ben a visão que acredita ser uma forma de acesso.

Mundo natural, mais amplo, infininitas possibilidades de aprendizado.

Maxwell um físico renomado fez grandes observações, hj imagino que ele teve acesso a conhecimentos em outros ""planos"". Sei que vc está explorando estes campos, só não identifico ainda qual gaveta?

Nos do extremo racional, utilizamos os fundamentos e ciências que tentam explicar o plano material, ou seja, essas leis nos serviram para construir os monstruosos eletrônicos, tecnológicos, elétricos, etc.. Tudo isso com essa tradução artificial , nos dá possibilidades de viajar dentro do espaço conhecido ou matemático...

A nossa bengala, ou tela em branco que permite sistematizar um pensamento, uma ideia, a criatividade é experimentada e então espremida nas limitações arcaicas que foi possível conceber até então.. Vamos ser cincero, ela nos permitiu fazer coisas fabulosas e também alguns ""artefatos"" tanto quanto perigoso..

Já parou para pensar a complexidade para construir uma placa de processamento, hoje parei alguns segundos olhando para uma destas e pensei até onde a mente humana é capaz de ir. O projeto teórico no papel desses equipamentos exigem uma complexidade e detalhamento muito grande. Com apoio de algumas ferramentas de modelagem e simulação conseguimos testar a funcionalidade de cálculos matemáticos, elétricos e eletrônicos que são simplificados. Isso envolve fluxo, grandesas elétricas e eletrônicas, tudo representado por pequenos componentes, cada micro componente deste com sua atribuição,  são características elétricas. São elementos básicos,  portas lógicas, filtros, amplificadores. Construímos um verdadeiro dicionário enorme capaz de criar núcleos de processamento. Não só isso, entre outras funcionalidades como protocolos, transmissão, isolação, etc. Tudo considerando aqueles teoremas iniciais do nosso amigo Maxwell e sua turma que fez o favor de facilitar o caminho.

A materialização e aprendizado sobre os cristais e outros elementos químicos que atendem aquela aula básica de química lembra, cargas positivas, negativas, neutro, atração,  repulsão,  etc.. 

Um conjunto desses entendimentos e disciplinas nos permite realizar feitos enormes, por exemplo, uma espaconave inteira ou uma sonda ? Exigem quantas disciplinas, físicos,  cientistas, etc?

O humano no mais alto grau de sua ambição é capaz de formar grandes quadrilhas de super geneos, porém é capaz de unir esse número de estudiosos para estudar o espaço e tempo desconhecido?

Vamos agora para esse mundo das possibilidades infinita, em que o tempo trata-se uma dimensão e não uma mera grandeza, os fenômenos agora são compreendidos não apenas em sua finalidade de atuação,  porém a partir de uma combinação de perturbações em outros mundos, outros planos os mundos invisíveis? 

Quais são as leis dessw mundo invisível, como eu posso sistematiza lo e tornar numa linguagem dessa dimensão da matéria.

Um super computador quântico,  seria capaz de comunicar com o que, quais outros conhecimentos deixamos de lado e com relação a criatividade, a natureza holística das coisas o grande Caos Natural que na verdade é uma grande música harmônica.

Com o tempo que vc está imersa no natural, já deve ter observado os pássaros cantar, os primeiros pássaros a visita Los, o primeiro galo a cantar, as trilhas e barulho doa insetos no solo, a vida abaixo do solo , tudo isso está aqui, e o que não está qo nossos olhos, ao nossos ouvidos?

Concentrou nesse padrão da natureza, eu fiz um poema sobre uma experiência no parque observando por dias o comportamento de uma passarinho e notei que existia uma sincronicidade ou uma espécie de linguagem, para mim o passarinho não era apenas o passarinho , no meu mundo eu observava como uma passaro, nessa observação os cantos tinha um significado conhecido dentro do padrão lógico que fomos orientados, porém no mundo do pássaro, qual c9ncien ia ele assume? Esse é um outro assunto que faz parte dos meus estudos.

Notei no últimos dias que viver em várias camadas demanda muita energia, então desejei não está em tantas ao mesmo tempo, por mais que eu me esforce, sinto que estou em muitos lugares,  porém nenhum lugar me pertence e.

O pássaro para mim era uma peça nesse teatro,  mesmo não tendo a certeza se ele possuía discernimento sobre isso e talvez nem precise ter.

Ele somente é pássaro, eu sua mágica acontece todos os dias, até a eternidade, até que sua missão seja concluída aqui.

Uma outra observação que fiz enquanto em meu quarto por muito tempo no laboratório de pesquisa, notei que certos dias alguns insetos me visitavam,  esses insetos pareciam tentar dizer algo, então me fez observar que talvez não era possível aquele inseto estar ali, que mesmo eu matando ele aparecia novamente com uma certo período. Então eu comecei mudar hábitos e pensamentos para tentar ver outra coisa. Para mim p inseto atravessou uma porta entre tempo e espaço e externos sua sabedoria.

Eu tenho enumeras outros estudos, porém nunca me aprofundei em nenhum destes que envolveu os insetos, os pássaros as formigas,  para mim eles apenas são e estão comigo, me visitam e eu os visito quando necessário. 

Não sei explicar o porquê todas as vzs que sinto estar avançando eu retorno para o campo em que eu consigo provar, desenhar, experimentar e dar forma, mesmo que estas não representem nada, não falem comigo da maneira multidimensional ou que seja apenas uma ilusão da minha cabeça. Para mim meus estudos avançados são ilusões, não tenho certeza tanto quanto tenho certeza sobre o pássaro ou o inseto. Eu sei que é uma zona de conforto e por qual motivo tbm não entendo que estes né distanciam desse EU descrito anteriormente, parece me fazer estar sobre controle. O coração não bate forte,  as emoções não afloram, não choro, não sorrio verdadeiramente. São experiências neutras, um campo seguro, 

Eu vou nesse mundo das possibilidades 'extinto', 'espiritos' e 'ETs' e sempre os questiono o que vcs querem de mim, como posso ajuda-los as respostas sempre são semelhantes: não queremos nada, não precisamos de ajuda, vc precisa se encontrar, vc é Amor , algo assim..

Eu fico esperando que eles me deem uma vara mágica e um livro de palavras secretas , eu movimento a varinha e navego nesse mundo de novas possibilidades. Talvez 9 desejo deles não é que eu os transforme os saberes w afunila para que estes caibam no aqui agora que mente.

Não sei o que significa, não possui um manual, não tem disciplinas de aprendizado l, trata se do sentir, de abrir seu campo, de conversar com os seres, para que? Não vejo que isso possa mudar minha condição familiar, não posso pensar por eles e fazer os enxergar e mesmo que eles vejam seria mais estranho , assim como é para mim.

Eu gostaria de realizar uma daquelas viagem longas, de passar pelas câmaras de aprendizado, mas não sei com qual propósito, penso que ao estabelecer er o propósito, ali estarei novamente . A primeira vez como um curioso, olha um jardim novo, novos cheiros, novas formas, tudo é lindo. 

A segunda vez como um explorador, estado de alerta entre ambas as partes.

A terceira vez , talvez eu já vá com algo para trazer um pedaço, uma amostra. Penso que isso não é uma boa maneira de fazer uma visita, tbm não quero que me considerem visita..

Quero estar em casa, ter a segurança apenas de sentar,deitar, observar, sentir e misturar me com o todo, de maneira que já não sou reconhecido. Não haverá diferença entre eu ou ele, pensar eu ou ele já é estranho para mim.

Muitos pontos foram trazidos aqui, o e-mail é unidirecional,  porém multi tbm, pois ao sentir e escrever , estabeleço uma conexão contigo, estamos ligados e vibrando essas cordas, para que? O que estamos construindo afinal .


Talvez ela não queira mas que a grande criança volte de seu interior com uma amostra e faça novos aprendizados.l, ou talvez seja livre mesmo, só me resta estar preparado. 

Talvez viverei o resto dos meus dias e não terei outra oportunidade, mas se estiver lá novamente quero aproveitar da melhor forma possível.

Me fez lembra uma paralisação em uma sala toda cheia de telas e mentes em diferentes formas que conversavam, isso é fruto de minha imaginação. Para que estava ali se não compreendia a linguagem ?

Vocês fazem bem em observar o mundo próprio ao redor, acredito essa ser a melhor escola. A escola do homem, não faço ideia onde pode chegar, existe essa malha enorme artificial que nem sabemos ao certo o que faz. Existem os bilhões sendo gastos com exploradores de umiversos distantes, porém parece q não se preocuparam em desenvolver uma super ferramenta para o nosso universo interior , os métodos ainda são ancestrais e não estão nos livros

Quero acreditar q tudo isso não passa da maldade humana, que tbm são métodos de Vou deixar o restante para uma próxima, até breve¡ (com carinho JTVEIGA, Out.2024)",2025-05-10T06:50:02.275Z,"1"
"42","TEIAS: O Encanto da Conversa e a Busca por Verdade no Caos","No Podcast 02 de TEIAS, questionamos algo simples, mas profundamente humano: será que o que nos encanta nas nossas conversas íntimas pode interessar a mais alguém? Será que os anseios e dúvidas que compartilhamos, sem filtro, ressoam com outras pessoas? Não sabemos ao certo. Mas o que aconteceu foi um encantamento – uma experiência genuína de nos permitir sentir e refletir em público, algo que geralmente manteríamos entre quatro paredes.

Em um mundo saturado de discussões estruturadas e planejadas, às vezes é o improviso que cria a magia. Nosso podcast é, sem dúvida, um experimento com doses de coragem, curiosidade e uma boa dose de imprevisibilidade. E, se podemos ser honestos, talvez tenhamos planejado menos do que seria razoável. Mas, assim como muitos outros humanos, sentimos que a busca pela verdade, ou pelo menos pela autenticidade da alma, exige mais da nossa coragem do que do controle. Estamos à procura de algo genuíno em nossas próprias vidas, sem ter uma certeza clara sobre o que encontraremos no caminho.
A Coragem de Sentir em Público

Falar sobre o que nos move, o que nos inquieta, ou até mesmo o que nos assusta, é um ato de vulnerabilidade. Mas, ao mesmo tempo, é um convite. A ideia de que nossas conversas e experiências pessoais possam ser valiosas para outros é uma provocação. Todos nós passamos por momentos de reflexão, de incerteza, e muitas vezes não sabemos como ou com quem compartilhar esses sentimentos. Quando alguém tem coragem de falar sobre isso em voz alta, é como se uma porta se abrisse para todos que estão dispostos a ouvir. Esse é o poder do compartilhamento autêntico.
Experimentação e Falta de Planejamento: O Impacto do Improviso

A falta de planejamento, em sua essência, é uma das maiores forças do nosso podcast. Não somos movidos pela rigidez de um script, mas pela busca por algo mais orgânico, algo que surge no momento, sem restrições. Isso pode ser comparado à teoria da improvisação na psicologia e na arte, onde o processo criativo não se baseia em um plano preestabelecido, mas na liberdade de ser. De acordo com o psicólogo Mihaly Csikszentmihalyi, autor de Flow: The Psychology of Optimal Experience, a verdadeira criatividade emerge quando estamos tão imersos no momento presente que nossas preocupações com o futuro ou com o passado desaparecem, e isso nos conecta a um estado de fluidez, onde as ideias surgem sem esforço.

Essa abordagem de ""menos planejamento"" é também uma maneira de abraçar a incerteza da vida. Somos, todos nós, viajantes em busca de respostas, e, muitas vezes, a verdadeira sabedoria surge naqueles momentos em que não sabemos exatamente onde estamos indo, mas seguimos em frente, confiando no processo.
Reflexões Sem Respostas: A Busca de Todos Nós

No final, o que buscamos não são respostas definitivas, mas momentos de clareza que nos ajudem a navegar nas complexidades da vida. Em nossa conversa, nos permitimos refletir sem pressa, sem saber exatamente onde isso nos levará. Mas é justamente essa incerteza que faz o caminho tão rico. Somos dois de muitos humanos, aparentemente loucos, mas genuinamente apaixonados por entender a alma, as experiências e as inquietações que nos tornam quem somos.

A nossa jornada não é só sobre o que descobrimos, mas sobre como nos permitimos sentir e questionar ao longo do caminho. A incerteza, o encantamento e até mesmo as dúvidas fazem parte dessa busca constante pela verdade.

E você? Está pronto para se permitir sentir, refletir e explorar os próprios anseios, sem saber exatamente onde isso pode te levar? Nos próximos episódios, continuaremos a explorar esse território imprevisível, onde a única certeza é que estaremos juntos na busca. (adaptado de Cristina Viseu - podcast Dois de Muitos)",2025-05-10T06:53:21.368Z,"3"
"43","Artigo: Porque Comunidades Falham","Portanto, a presente investigação busca evidenciar de que maneira a consideração de perspectivas negligenciadas poderia ter aprimorado os resultados das interações dentro de comunidades, questionando os impactos de uma gestão enraizada, as falhas na comunicação e a eficácia dos métodos tradicionais de tomada de decisão. Além disso, torna-se fundamental dar visibilidade aos aspectos relacionados à gestão dos processos comunitários, pois eles influenciam diretamente as escolhas coletivas, determinando quais ideias e abordagens são priorizadas e quais são marginalizadas. A forma como as responsabilidades foram distribuídas, as regras seguidas e a estruturação das interações internas podem ter reforçado preconceitos institucionais ou culturais, limitando a inclusão de vozes diversas e afetando a colaboração e os resultados obtidos. Dessa forma, analisar criticamente esses elementos permite compreender com maior profundidade como a dinâmica organizacional e a gestão das relações interpessoais impactam o sucesso ou fracasso das comunidades, especialmente no que diz respeito à inovação e à cooperação.
(adaptado JTVEIGA - 2024)",2025-05-10T06:56:00.097Z,"1"
"44","Venha Explorar o Método AVATAR - Uma Jornada de Reflexão e Transição Consciente!","Sem certezas absolutas, mas com muita vontade de pensar alto, estamos aqui para compartilhar algo que pode te ajudar a refletir, se conectar e, quem sabe, transformar um pouco a sua perspectiva. Nosso minicurso sobre a ferramenta AVATAR é uma oportunidade única de mergulhar em um método que pode tornar a transição para novas fases da vida mais fluida e consciente.

O AVATAR é mais do que uma ferramenta – é uma chave para desbloquear potenciais, refletir sobre o que realmente importa e buscar uma verdade mais profunda em cada experiência. No nosso curso, vamos compartilhar vivências reais, músicas autorais e poesias, que são parte do processo criativo e transformador que vivemos ao aplicar o AVATAR em nosso próprio caminho.

Nós somos dois de muitos humanos que, com coragem e ousadia, buscamos um propósito maior. A jornada de viver e refletir não tem um caminho claro, mas acreditamos que cada passo dado é um aprendizado. Estamos apenas começando a entender onde isso pode nos levar, e convidamos você a vir junto conosco nessa exploração.

Se você está em busca de algo mais profundo, se deseja entender melhor as transições que está vivendo ou se simplesmente quer abrir sua mente para novas possibilidades, o minicurso AVATAR é para você! Venha fazer parte desse movimento de reflexão, evolução e autoconhecimento.

Participe e venha aprender com a gente!

Quem sabe essa jornada nos leva a um novo lugar, com novas respostas para as perguntas que todos nós carregamos.  (texto adaptado por Cris Viseu, 02-2025)",2025-05-10T06:59:15.759Z,"2"
"45","TEIAS Blog: Reflexões Cósmicas e Coletivas no Alinhamento Planetário - Podcast Dois de Muitos","No lançamento de mais uma semente de reflexão, o TEIAS Blog apresenta o primeiro episódio do podcast Dois de Muitos, que aborda um tema cósmico e transformador: o Alinhamento Planetário ocorrido em 25/01/2025. Este fenômeno foi marcado por eventos significativos no cenário global, incluindo novos acordos nos EUA, e serviu como ponto de partida para uma conversa profunda sobre a consciência planetária e coletiva.

Em uma abordagem leve e envolvente, exploramos como os ciclos astrológicos e a Era de Aquário se entrelaçam com os movimentos sociais e as transições globais, refletindo sobre a agenda planetária, a Transição Planetária e a elevação da consciência da humanidade. O episódio é enriquecido por vivências reais, músicas autorais e poesias, e também apresenta a ferramenta AVATAR – um método inovador para tornar essas transformações mais fluidas e conscientes.

Junte-se a nós e embarque nessa jornada de autoconhecimento e evolução coletiva!
(adaptado JT Veiga)",2025-05-10T07:01:41.349Z,"1"
"46","Mini Curso AVATAR da Vontade: Despertando a Determinação para a Criação Consciente","A formação do seu Avatar – a versão de si mesmo que você apresenta ao mundo – não é algo que você escolheu de forma consciente. Ela foi construída ao longo do tempo, muitas vezes sem a sua permissão, através das influências da família, da mídia, dos grupos sociais e da própria sociedade em que você vive. Essas forças, que atuam sobre você desde o momento da sua chegada à Terra, moldam profundamente a sua identidade e as formas de agir no mundo.

Mas o que acontece quando você percebe que a configuração do seu ser não condiz mais com as suas verdadeiras intenções e desejos? Como começar a reverter essa influência e criar um Avatar que esteja alinhado com a sua essência e os seus atuais propósitos de vida? A resposta está em um processo de auto-empoderamento, e uma das chaves principais para essa transformação é a Vontade.

A Vontade é o motor interno que pode reverter fluxos automáticos e padrões indesejados que já estão enraizados no seu cotidiano, aqueles que você herda da Matrix social e que não correspondem ao seu real desejo de criação no mundo. Para desenvolver essa força interna, é preciso trabalhar a determinacão e entender como cultivar esse músculo da consciência.

É com esse objetivo que convidamos você para o nosso Mini Curso AVATAR da Vontade: Determinação, que acontecerá na quinta-feira, 23.01.2025, às 19h. Juntos, vamos explorar como fortalecer sua vontade de criar um Avatar mais alinhado com seus verdadeiros propósitos, dando-lhe as ferramentas para modificar sua trajetória e sua experiência no mundo.

Você está pronto para assumir a responsabilidade pela criação do seu Avatar e mudar os fluxos que não servem mais? Então, não perca essa oportunidade de despertar sua força interior e dar um novo direcionamento à sua jornada!
(adaptado de textos Cris Viseu, @avatar - todos direitos reservados)",2025-05-10T07:05:10.729Z,"1"
"47","A Última Dança: Reflexões Sobre o Fim e a Transformação""","Texto do Blog:

Um dia será o seu último gole,
o último suspiro,
o último amanhecer.
Abrir os olhos,
raios de luz penetrando em seu espírito,
invadindo seu corpo.

Um dia você levantará pela última vez,
abraçará pela última vez,
sentirá os gostos, os cheiros, os sons.
E nesse dia,
você observará mais atento, mais lento,
notará o balançar e soprar do vento,
os cantos dos pássaros,
todos os sons se misturando,
se separando diante de você.
Um dia, todos eles serão
tão presentes, tão intensos,
que perceberá o entrelaçamento,
a apresentação,
como uma dança celeste.

E lentamente,
pequenos pontos de luz descerão,
tão próximos,
uma tela multidimensional se formará à sua frente.
E também serão convidados
todos os intramundos,
pequenas partículas,
inferiores como um exército de micros,
formigas que subirão rapidamente aos seus pés,
te fixarão como parte
dessa densidade ancestral,
que te invadirá
rapidamente,
subindo pela coluna,
até o centro do seu coração.

E liberará uma pequena partícula,
muito intensa, muito brilhante,
que irá compor
o pequeno teatro que se forma à sua frente.
Será como uma dançarina,
completando seu figurino,
e sua participação
concluirá, então,
a grande peça.

Com Amor e sabedoria,
Jackson T. Veiga
11.01.2025",2025-05-10T07:07:40.624Z,"3"
"48","TEIAS: A Multidão Silenciosa: Reflexões sobre a Conexão com a Mãe Divina","Caminhei lentamente por entre as árvores,
observando com muito esforço a sua grandeza.
Então, comecei a sentir que, naquele caminhar,
o vazio preenchia pouco a pouco.
Percebi que, a cada passo, meu movimento
estava acompanhado.
Era como se, no silêncio,
no vazio,
uma multidão me acompanhava.

Suas raízes, mais profundas, entrelaçavam-se em mim.
Repetindo este movimento, percebia-me agora fazer parte.
Já não estava ali como um observador.
Comecei a sentir que fomos doutrinados
a exercer uma postura de superioridade
sobre a mãe divina, sobre a rainha,
o ""grande feminino"".
Por épocas, criamos tapetes
impedindo o seu esplendor,
desenvolvemos formas sem vida
para suprir essa necessidade de vazio.

E pouco a pouco, diante do nosso Ego machista,
a rainha tornou-se sutil.
Nessa viagem nossa,
acostumando-nos a sentir,
a observar como um objeto,
como posse,
como mais uma coisa que, por vezes,
nos impede o progresso.

Grande erro o nosso.
Nos distancia da fonte,
nos faz pequeninos,
vazios e perdidos em um espaço sem fim,
à deriva de suas raízes.

Jackson T. Veiga (2023)",2025-05-10T07:09:28.465Z,"1"
